,English,Family Composition,Generation,Parents education,Family Income,athletic level,F1_Work(h/week),F2_College entrance,F2_transferred,F2_grant,F1_units in math,F1_Std Math,high school attendence,S-T relationship,School Urbanicity,%Hispanic teacher,%Hispanic_NR teacher,%white teacher,%Black teacher,%Asian teacher,%Hawaiian teacher,%Indian teacher,Number of school activities,credits(first year),9_12_GPA,F3_GPA(first year),F3_Highest level of education,Std Math/Reading,Ins_attended,F3_GPA(all),gender_Female,Asian,Black,Hispanic,More_than_one,White,Marital_Par_Married,Marital_Par_Married_chld,Marital_Par_Single,Marital_Par_Single_chld,pell_grant
578,1.0,2.0,3.0,4.0,10,0.0,5.0,4.0,0.0,1.0,4.0,60.43,5.0,0.742,2,0.0,0.0,94.0,6.0,0.0,0.0,0.0,2.0,22.0,3.0,1.75,1.0,58.31,1.0,2.0,0,0,0,0,0,1,0,0,1,0,1
579,0.0,1.0,1.0,2.0,8,0.0,0.0,3.0,0.0,1.0,6.0,47.48,5.0,0.324,2,7.0,93.0,75.0,25.0,0.0,0.0,0.0,1.0,29.0,5.0,2.75,0.0,44.59,1.0,2.25,1,1,0,0,0,0,0,0,1,0,1
580,1.0,2.0,3.0,2.0,10,2.0,5.0,4.0,1.0,1.0,4.0,53.67,5.0,0.579,2,7.0,93.0,75.0,25.0,0.0,0.0,0.0,0.0,19.0,6.0,3.25,0.0,53.79,1.0,3.5,1,0,0,0,0,1,0,0,1,0,0
581,0.0,1.0,2.0,7.0,9,0.0,0.0,3.0,0.0,1.0,6.0,53.38,5.0,0.934,2,7.0,93.0,75.0,25.0,0.0,0.0,0.0,2.0,48.0,6.0,3.0,0.0,45.1,1.0,2.75,1,1,0,0,0,0,0,0,1,0,1
582,1.0,6.0,3.0,6.0,9,2.0,3.0,1.0,0.0,1.0,4.0,57.73,5.0,1.862,2,7.0,93.0,75.0,25.0,0.0,0.0,0.0,4.0,20.0,4.0,2.0,0.0,57.98,1.0,2.5,1,0,0,0,0,1,0,0,1,0,1
583,1.0,1.0,3.0,4.0,11,2.0,4.0,3.0,0.0,1.0,4.0,58.81,5.0,0.324,2,1.0,0.0,92.0,6.0,1.0,0.0,0.0,3.0,37.0,5.0,2.0,0.0,63.56,1.0,1.25,0,0,0,0,0,1,0,0,1,0,0
584,1.0,1.0,3.0,6.0,12,1.0,4.0,3.0,0.0,0.0,4.0,65.17,5.0,0.997,2,1.0,0.0,92.0,6.0,1.0,0.0,0.0,6.0,32.0,6.0,3.0,1.0,56.2,1.0,3.5,1,0,0,0,0,1,0,0,1,0,0
585,1.0,1.0,3.0,6.0,12,1.0,3.0,4.0,0.0,0.0,4.0,63.36,5.0,0.579,2,1.0,0.0,92.0,6.0,1.0,0.0,0.0,4.0,44.0,6.0,3.25,1.0,67.96,1.0,3.5,1,0,0,0,0,1,0,0,1,0,0
586,1.0,1.0,3.0,2.0,6,1.0,0.0,3.0,0.0,1.0,4.0,52.87,5.0,0.069,2,0.0,0.0,69.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,3.5,1.0,52.15,1.0,3.75,1,0,0,0,0,1,0,0,1,0,1
587,1.0,1.0,3.0,7.0,10,2.0,3.0,4.0,0.0,1.0,3.0,53.88,5.0,0.069,3,0.0,0.0,98.0,2.0,0.0,0.0,0.0,3.0,42.0,6.0,3.25,1.0,66.02,1.0,3.25,0,0,0,0,0,1,0,0,1,0,0
588,1.0,5.0,3.0,4.0,8,0.0,2.0,4.0,0.0,1.0,4.0,62.64,5.0,0.324,3,0.0,0.0,98.0,2.0,0.0,0.0,0.0,2.0,34.0,6.0,4.0,1.0,60.5,1.0,3.75,0,0,0,0,0,1,0,0,1,0,1
589,1.0,5.0,3.0,6.0,8,0.0,4.0,3.0,0.0,1.0,4.0,54.91,5.0,0.324,3,0.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,48.0,5.0,3.75,1.0,57.16,1.0,3.5,0,0,0,0,0,1,0,0,1,0,1
590,1.0,1.0,3.0,2.0,9,0.0,4.0,2.0,0.0,0.0,4.0,47.25,5.0,0.68,3,0.0,0.0,98.0,2.0,0.0,0.0,0.0,0.0,11.0,4.0,1.0,0.0,47.96,2.0,1.0,0,0,1,0,0,0,0,0,1,0,1
591,1.0,5.0,3.0,5.0,7,1.0,0.0,3.0,0.0,1.0,3.0,56.6,5.0,0.579,1,10.0,0.0,84.0,5.0,0.0,0.0,0.0,1.0,12.0,4.0,1.25,1.0,56.11,1.0,3.0,0,0,0,0,0,1,0,0,1,0,1
592,1.0,2.0,3.0,2.0,10,0.0,6.0,1.0,0.0,0.0,3.0,51.39,5.0,0.324,1,0.0,0.0,20.0,40.0,1.0,0.0,0.0,2.0,25.0,2.0,2.75,1.0,57.23,1.0,2.25,0,0,1,0,0,0,0,0,1,0,1
593,1.0,1.0,2.0,6.0,7,2.0,7.0,1.0,1.0,1.0,6.0,64.43,5.0,0.742,1,58.0,0.0,42.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,3.5,1.0,54.55,1.0,3.5,1,0,0,1,0,0,0,0,1,0,1
594,0.0,1.0,2.0,8.0,8,1.0,1.0,3.0,0.0,1.0,4.0,52.82,5.0,0.324,1,58.0,0.0,42.0,0.0,0.0,1.0,0.0,1.0,39.0,6.0,3.0,0.0,56.64,2.0,3.25,1,0,0,1,0,0,0,0,1,0,0
595,1.0,1.0,3.0,7.0,11,0.0,1.0,3.0,0.0,1.0,3.0,65.66,5.0,0.579,1,26.0,0.0,72.0,1.0,0.0,1.0,0.0,2.0,40.0,6.0,3.75,1.0,68.89,1.0,3.75,1,1,0,0,0,0,0,0,1,0,0
596,1.0,1.0,3.0,5.0,9,2.0,0.0,3.0,0.0,1.0,3.0,42.88,5.0,0.324,1,26.0,0.0,72.0,1.0,0.0,1.0,0.0,3.0,22.0,5.0,2.75,1.0,55.02,2.0,2.75,1,0,0,0,0,1,0,0,1,0,1
597,0.0,5.0,2.0,1.0,5,2.0,0.0,3.0,0.0,1.0,4.0,50.52,5.0,0.934,1,26.0,0.0,72.0,1.0,0.0,1.0,0.0,0.0,29.0,5.0,2.0,1.0,52.14,1.0,2.25,0,0,0,1,0,0,0,0,1,0,1
598,1.0,1.0,3.0,6.0,10,1.0,3.0,3.0,0.0,0.0,3.0,61.51,5.0,0.324,1,2.0,0.0,82.0,14.0,0.0,0.0,0.0,1.0,26.0,4.0,2.5,1.0,66.91,1.0,2.5,0,0,0,0,0,1,0,0,1,0,0
599,1.0,1.0,3.0,6.0,10,0.0,0.0,4.0,0.0,1.0,3.0,65.71,5.0,0.069,1,2.0,0.0,82.0,14.0,0.0,0.0,0.0,0.0,23.0,4.0,2.5,1.0,64.95,1.0,3.0,0,0,0,0,0,1,0,0,1,0,0
600,1.0,1.0,3.0,6.0,12,0.0,0.0,4.0,0.0,1.0,3.0,59.38,5.0,0.324,1,2.0,0.0,82.0,14.0,0.0,0.0,0.0,2.0,32.0,5.0,3.75,1.0,66.45,1.0,3.75,1,0,0,0,0,1,0,0,1,0,0
601,0.0,1.0,2.0,1.0,9,1.0,3.0,4.0,0.0,1.0,6.0,71.47,5.0,0.324,1,2.0,0.0,82.0,14.0,0.0,0.0,0.0,0.0,8.0,5.0,3.0,1.0,66.52,2.0,3.0,0,1,0,0,0,0,0,0,1,0,1
602,1.0,2.0,3.0,2.0,4,0.0,5.0,1.0,0.0,1.0,3.0,35.4,5.0,0.742,2,3.0,0.0,83.0,15.0,0.0,0.0,0.0,0.0,20.0,5.0,2.5,0.0,42.69,1.0,1.5,1,0,1,0,0,0,0,0,1,0,1
603,1.0,1.0,3.0,4.0,11,0.0,3.0,1.0,0.0,1.0,3.0,42.8,5.0,0.324,2,17.0,2.0,74.0,10.0,1.0,1.0,1.0,0.0,19.0,4.0,1.75,0.0,42.86,1.0,2.5,1,0,0,1,0,0,0,0,1,0,0
604,1.0,1.0,1.0,3.0,9,2.0,4.0,3.0,0.0,0.0,5.0,60.21,5.0,0.324,2,17.0,2.0,74.0,10.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,57.03,1.0,3.0,0,0,0,1,0,0,0,0,1,0,1
605,1.0,1.0,3.0,7.0,10,0.0,4.0,3.0,1.0,1.0,5.0,62.04,5.0,1.189,2,17.0,2.0,74.0,10.0,1.0,1.0,1.0,0.0,17.0,4.0,3.0,0.0,61.56,1.0,3.5,0,0,0,1,0,0,0,0,1,0,1
606,1.0,2.0,3.0,2.0,11,0.0,3.0,2.0,0.0,0.0,3.0,48.15,5.0,0.579,2,17.0,2.0,74.0,10.0,1.0,1.0,1.0,0.0,17.0,3.0,2.5,0.0,56.41,2.0,2.75,1,0,0,1,0,0,0,0,1,0,1
607,1.0,1.0,3.0,6.0,10,0.0,0.0,4.0,1.0,0.0,4.0,66.01,5.0,0.069,2,17.0,2.0,74.0,10.0,1.0,1.0,1.0,0.0,13.0,3.0,1.25,0.0,65.57,1.0,2.5,0,0,0,0,1,0,0,0,1,0,1
608,1.0,1.0,3.0,6.0,10,1.0,0.0,2.0,1.0,1.0,4.0,39.88,5.0,0.68,2,17.0,2.0,74.0,10.0,1.0,1.0,1.0,0.0,8.0,4.0,0.5,0.0,49.86,2.0,2.75,0,0,0,1,0,0,0,0,1,0,1
609,1.0,5.0,3.0,1.0,8,1.0,0.0,4.0,1.0,1.0,4.0,62.16,5.0,0.324,2,74.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,11.0,5.0,3.75,1.0,50.3,2.0,3.25,1,0,0,1,0,0,0,0,1,0,1
610,0.0,1.0,2.0,1.0,9,0.0,0.0,2.0,0.0,1.0,4.0,62.29,5.0,0.934,2,74.0,0.0,24.0,1.0,1.0,0.0,0.0,1.0,8.0,4.0,2.5,0.0,57.69,1.0,2.0,0,0,0,1,0,0,0,0,1,0,1
611,0.0,5.0,3.0,5.0,5,3.0,0.0,1.0,0.0,1.0,3.0,38.31,5.0,2.094,2,74.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,3.0,0.0,45.47,1.0,2.75,1,0,0,1,0,0,0,0,1,0,1
612,0.0,1.0,2.0,1.0,9,0.0,0.0,1.0,0.0,1.0,2.0,39.84,5.0,0.997,2,74.0,0.0,24.0,1.0,1.0,0.0,0.0,1.0,21.0,2.0,3.0,0.0,42.05,1.0,1.75,1,0,0,1,0,0,0,0,1,0,1
613,0.0,5.0,1.0,8.0,5,1.0,0.0,1.0,0.0,1.0,3.0,55.62,5.0,0.069,2,74.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,8.0,4.0,2.0,1.0,55.94,1.0,2.75,0,0,0,1,0,0,0,0,1,0,1
614,0.0,4.0,1.0,6.0,11,0.0,7.0,1.0,0.0,1.0,1.0,51.44,5.0,0.934,2,74.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,12.0,2.0,2.25,0.0,60.46,1.0,2.0,0,0,0,1,0,0,0,0,1,0,1
615,1.0,1.0,3.0,5.0,4,0.0,8.0,3.0,0.0,1.0,3.0,49.36,5.0,0.324,2,74.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,17.0,4.0,1.25,0.0,56.6,1.0,1.25,1,0,0,1,0,0,0,0,1,0,1
616,1.0,1.0,2.0,1.0,8,1.0,4.0,3.0,1.0,1.0,3.0,50.09,5.0,0.324,2,74.0,0.0,24.0,1.0,1.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,50.1,1.0,2.0,0,0,0,1,0,0,0,0,1,0,1
617,1.0,2.0,3.0,3.0,8,2.0,0.0,3.0,0.0,1.0,4.0,48.6,5.0,0.579,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,37.0,6.0,3.5,1.0,52.26,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
618,1.0,5.0,3.0,4.0,3,1.0,7.0,1.0,1.0,1.0,5.0,39.73,5.0,0.425,2,1.0,0.0,98.0,1.0,0.0,0.0,1.0,2.0,11.0,3.0,1.0,0.0,34.57,2.0,0.75,0,0,1,0,0,0,0,0,1,0,1
619,1.0,1.0,3.0,8.0,10,2.0,6.0,3.0,1.0,0.0,4.0,65.07,5.0,0.324,2,1.0,0.0,98.0,1.0,0.0,0.0,1.0,1.0,6.0,5.0,3.0,0.0,61.48,1.0,2.25,1,0,0,0,0,1,0,0,1,0,0
620,1.0,6.0,3.0,7.0,9,2.0,0.0,4.0,1.0,1.0,4.0,69.6,5.0,0.069,3,0.0,0.0,97.0,3.0,0.0,0.0,0.0,1.0,30.0,6.0,3.75,1.0,65.76,1.0,4.0,1,0,0,0,0,1,0,0,1,0,1
621,1.0,2.0,3.0,6.0,10,2.0,3.0,3.0,0.0,1.0,3.0,55.83,5.0,0.324,3,0.0,0.0,97.0,3.0,0.0,0.0,0.0,6.0,41.0,6.0,3.0,0.0,59.56,1.0,2.25,1,0,0,0,0,1,0,0,1,0,0
622,1.0,1.0,3.0,2.0,7,0.0,7.0,2.0,0.0,1.0,3.0,37.34,5.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,15.0,4.0,3.25,0.0,43.81,1.0,3.0,1,0,0,1,0,0,0,0,1,0,1
623,1.0,5.0,3.0,6.0,5,2.0,0.0,4.0,0.0,1.0,3.0,55.26,5.0,0.579,3,4.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,3.5,1.0,58.04,1.0,3.5,1,0,0,0,0,1,0,0,1,0,1
624,1.0,5.0,3.0,2.0,9,0.0,2.0,2.0,0.0,0.0,2.0,50.78,6.0,0.069,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,29.0,5.0,2.75,1.0,58.78,1.0,3.25,1,0,0,0,0,1,0,0,1,0,0
625,0.0,1.0,2.0,4.0,9,0.0,4.0,4.0,0.0,1.0,4.0,57.19,6.0,0.069,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5.0,18.0,5.0,2.0,1.0,57.38,1.0,2.75,1,0,0,1,0,0,0,0,1,0,1
626,1.0,2.0,3.0,2.0,10,2.0,5.0,3.0,0.0,1.0,3.0,52.01,6.0,0.324,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,24.0,3.0,2.5,1.0,54.23,1.0,2.75,1,0,0,1,0,0,0,0,1,0,1
627,0.0,5.0,2.0,6.0,4,0.0,0.0,2.0,0.0,1.0,4.0,50.67,6.0,0.324,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,28.0,6.0,4.0,1.0,55.09,2.0,3.75,1,0,0,1,0,0,0,0,1,0,1
628,1.0,1.0,3.0,2.0,10,1.0,4.0,4.0,0.0,1.0,4.0,63.24,6.0,1.189,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,32.0,5.0,3.5,1.0,59.98,2.0,3.5,1,0,0,0,0,1,0,0,1,0,0
629,1.0,1.0,3.0,7.0,10,2.0,3.0,3.0,0.0,1.0,5.0,66.44,6.0,0.997,1,5.0,5.0,88.0,2.0,0.0,0.0,0.0,2.0,3.0,6.0,4.0,1.0,62.16,1.0,3.25,1,0,0,0,0,1,0,0,1,0,0
630,1.0,1.0,3.0,6.0,12,1.0,3.0,4.0,1.0,1.0,4.0,70.57,6.0,2.349,1,5.0,5.0,88.0,2.0,0.0,0.0,0.0,3.0,12.0,6.0,1.25,0.0,72.99,2.0,1.5,0,0,0,0,0,1,0,0,1,0,0
631,1.0,1.0,3.0,3.0,11,2.0,3.0,2.0,0.0,1.0,4.0,61.02,6.0,1.066,1,5.0,5.0,88.0,2.0,0.0,0.0,0.0,5.0,4.0,6.0,3.0,1.0,51.11,2.0,3.25,1,0,0,0,0,1,0,0,1,0,0
632,1.0,1.0,3.0,7.0,12,1.0,2.0,3.0,0.0,1.0,4.0,53.42,6.0,0.324,1,5.0,5.0,88.0,2.0,0.0,0.0,0.0,4.0,31.0,6.0,3.5,1.0,58.49,2.0,3.5,1,0,0,0,0,1,0,0,1,0,0
633,1.0,1.0,2.0,1.0,10,2.0,2.0,3.0,0.0,1.0,3.0,60.13,6.0,0.633,1,5.0,5.0,88.0,2.0,0.0,0.0,0.0,1.0,28.0,6.0,3.5,0.0,59.66,2.0,3.75,0,0,0,0,0,1,0,0,1,0,1
634,1.0,2.0,2.0,6.0,10,0.0,0.0,3.0,0.0,1.0,4.0,51.21,6.0,0.324,1,5.0,5.0,88.0,2.0,0.0,0.0,0.0,2.0,22.0,4.0,2.75,1.0,53.38,2.0,3.25,1,0,1,0,0,0,0,0,1,0,0
635,1.0,1.0,3.0,7.0,11,2.0,2.0,3.0,1.0,0.0,4.0,62.6,6.0,0.997,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,2.5,0.0,63.33,1.0,1.75,0,0,0,0,0,1,0,0,1,0,0
636,1.0,1.0,3.0,6.0,10,0.0,8.0,4.0,0.0,0.0,4.0,63.55,6.0,0.934,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,4.0,1.0,67.99,1.0,4.0,0,0,0,0,0,1,0,0,1,0,0
637,1.0,1.0,3.0,6.0,7,2.0,5.0,2.0,0.0,1.0,4.0,55.92,6.0,0.579,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,30.0,6.0,3.5,1.0,60.41,1.0,3.5,1,0,0,0,0,1,0,0,1,0,0
638,1.0,1.0,3.0,3.0,9,0.0,0.0,3.0,0.0,1.0,4.0,61.88,6.0,2.349,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,28.0,6.0,3.5,0.0,56.83,1.0,3.75,0,0,0,0,0,1,0,0,1,0,0
639,1.0,1.0,3.0,6.0,9,1.0,3.0,3.0,0.0,1.0,5.0,67.83,6.0,0.324,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,31.0,6.0,3.0,1.0,61.08,1.0,2.5,0,0,0,0,0,1,0,0,1,0,1
640,1.0,6.0,3.0,7.0,9,2.0,4.0,4.0,0.0,1.0,4.0,69.24,6.0,0.324,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,22.0,5.0,3.0,1.0,65.94,1.0,2.5,0,0,0,0,0,1,0,0,1,0,1
641,1.0,1.0,3.0,7.0,11,3.0,2.0,2.0,0.0,1.0,4.0,48.66,6.0,1.607,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,22.0,6.0,3.5,0.0,50.38,2.0,3.25,1,0,0,0,0,1,0,0,1,0,0
642,1.0,1.0,3.0,6.0,9,2.0,5.0,2.0,0.0,1.0,4.0,45.04,6.0,1.252,1,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,26.0,3.0,1.5,0.0,51.16,1.0,2.0,0,0,0,0,0,1,0,0,1,0,1
643,1.0,1.0,3.0,6.0,11,2.0,2.0,4.0,0.0,1.0,4.0,69.07,6.0,0.324,1,0.0,0.0,93.0,7.0,0.0,0.0,0.0,0.0,8.0,6.0,3.0,1.0,60.52,2.0,3.5,0,0,0,0,0,1,0,0,1,0,0
644,1.0,3.0,3.0,6.0,10,0.0,5.0,4.0,0.0,1.0,4.0,56.79,6.0,0.324,1,0.0,0.0,93.0,7.0,0.0,0.0,0.0,2.0,32.0,5.0,2.75,1.0,55.29,1.0,3.0,0,0,0,0,0,1,0,0,1,0,1
645,1.0,1.0,3.0,2.0,10,2.0,0.0,3.0,0.0,1.0,5.0,61.95,6.0,0.997,1,0.0,0.0,93.0,7.0,0.0,0.0,0.0,1.0,18.0,6.0,2.25,1.0,54.36,2.0,2.25,0,0,0,0,0,1,0,0,1,0,0
646,1.0,1.0,3.0,6.0,11,0.0,4.0,2.0,0.0,1.0,4.0,47.19,6.0,0.579,1,0.0,0.0,93.0,7.0,0.0,0.0,0.0,0.0,30.0,3.0,3.0,1.0,51.79,2.0,3.0,0,0,0,0,0,1,0,0,1,0,0
647,1.0,1.0,3.0,5.0,8,2.0,0.0,3.0,0.0,1.0,4.0,45.04,6.0,0.934,1,0.0,0.0,93.0,7.0,0.0,0.0,0.0,1.0,32.0,4.0,3.0,1.0,56.35,2.0,3.0,0,0,0,0,0,1,0,0,1,0,0
648,1.0,1.0,3.0,6.0,10,1.0,1.0,3.0,0.0,1.0,5.0,63.46,6.0,0.811,1,0.0,0.0,93.0,7.0,0.0,0.0,0.0,2.0,30.0,6.0,3.5,1.0,62.39,2.0,3.25,0,0,0,0,0,1,0,0,1,0,0
649,1.0,1.0,3.0,4.0,12,0.0,4.0,3.0,0.0,0.0,4.0,46.59,6.0,1.862,1,0.0,0.0,93.0,7.0,0.0,0.0,0.0,1.0,25.0,5.0,2.75,0.0,49.95,1.0,2.5,0,0,0,0,0,1,0,0,1,0,0
650,1.0,1.0,3.0,4.0,8,2.0,3.0,3.0,0.0,0.0,4.0,48.8,6.0,0.324,1,0.0,0.0,93.0,7.0,0.0,0.0,0.0,0.0,31.0,5.0,2.75,1.0,49.02,1.0,2.75,0,0,0,0,0,1,0,0,1,0,0
651,1.0,1.0,3.0,6.0,11,1.0,4.0,3.0,0.0,0.0,4.0,51.9,6.0,0.68,2,2.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,29.0,3.0,2.75,1.0,48.87,1.0,3.0,0,0,0,0,0,1,0,0,1,0,0
652,1.0,1.0,3.0,8.0,12,2.0,0.0,4.0,0.0,0.0,4.0,58.69,6.0,2.349,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,36.0,5.0,3.75,1.0,59.29,2.0,3.5,1,0,0,0,0,1,0,0,1,0,0
653,1.0,1.0,1.0,7.0,11,1.0,1.0,2.0,0.0,1.0,4.0,65.65,6.0,0.324,3,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,28.0,6.0,3.75,1.0,68.49,2.0,3.75,1,0,0,0,0,1,0,0,1,0,1
654,1.0,1.0,3.0,4.0,11,2.0,2.0,4.0,0.0,0.0,4.0,57.77,6.0,0.324,2,10.0,0.0,88.0,2.0,0.0,0.0,0.0,0.0,24.0,3.0,2.0,0.0,64.08,1.0,2.0,0,0,0,0,0,1,0,0,1,0,0
655,1.0,1.0,3.0,6.0,10,1.0,4.0,3.0,0.0,0.0,4.0,53.19,6.0,1.189,2,10.0,0.0,88.0,2.0,0.0,0.0,0.0,0.0,27.0,4.0,2.75,1.0,58.9,1.0,2.5,1,0,0,0,0,1,0,0,1,0,0
656,1.0,1.0,3.0,5.0,10,2.0,2.0,4.0,0.0,1.0,4.0,63.46,6.0,2.349,2,10.0,0.0,88.0,2.0,0.0,0.0,0.0,0.0,33.0,5.0,3.5,1.0,63.82,2.0,3.5,1,0,0,0,0,1,0,0,1,0,1
657,1.0,1.0,3.0,6.0,12,1.0,5.0,2.0,0.0,1.0,4.0,48.45,6.0,0.579,2,10.0,0.0,88.0,2.0,0.0,0.0,0.0,1.0,30.0,5.0,3.0,1.0,52.11,2.0,3.25,1,0,0,0,0,1,0,0,1,0,0
658,1.0,1.0,2.0,5.0,11,1.0,3.0,3.0,0.0,1.0,4.0,63.46,6.0,1.676,2,10.0,0.0,88.0,2.0,0.0,0.0,0.0,3.0,24.0,6.0,3.0,1.0,61.79,2.0,3.5,1,0,0,0,0,1,0,0,1,0,0
659,1.0,1.0,3.0,7.0,12,0.0,2.0,2.0,1.0,0.0,4.0,50.1,6.0,0.324,2,10.0,0.0,88.0,2.0,0.0,0.0,0.0,1.0,34.0,4.0,2.75,1.0,55.7,1.0,2.25,1,0,0,0,0,1,0,0,1,0,0
660,1.0,1.0,3.0,7.0,10,2.0,3.0,3.0,0.0,0.0,4.0,56.52,6.0,0.324,2,10.0,0.0,88.0,2.0,0.0,0.0,0.0,1.0,32.0,5.0,3.0,1.0,57.86,1.0,3.25,1,0,0,0,0,1,0,0,1,0,0
661,1.0,1.0,3.0,3.0,8,2.0,2.0,4.0,0.0,1.0,4.0,61.03,6.0,0.579,2,10.0,0.0,88.0,2.0,0.0,0.0,0.0,0.0,30.0,5.0,3.25,1.0,59.06,2.0,3.5,1,0,0,0,0,1,0,0,1,0,1
662,1.0,1.0,3.0,7.0,10,2.0,4.0,4.0,0.0,1.0,4.0,59.98,6.0,0.811,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,45.0,6.0,3.75,1.0,60.95,2.0,3.5,1,0,0,0,0,1,0,0,1,0,0
663,1.0,1.0,2.0,7.0,12,2.0,0.0,3.0,0.0,1.0,4.0,54.14,6.0,0.069,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.0,35.0,6.0,3.25,1.0,59.15,2.0,3.5,1,0,0,0,0,1,0,0,1,0,0
664,1.0,2.0,3.0,5.0,12,2.0,4.0,2.0,1.0,0.0,3.0,51.3,6.0,0.069,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,3.0,0.0,58.88,1.0,1.5,1,0,0,0,0,1,0,0,1,0,0
665,1.0,1.0,3.0,6.0,6,1.0,3.0,4.0,0.0,1.0,4.0,61.13,6.0,0.324,2,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.0,33.0,6.0,3.75,1.0,63.78,1.0,3.75,1,0,0,0,0,1,0,0,1,0,0
666,1.0,1.0,3.0,5.0,11,0.0,4.0,2.0,0.0,1.0,4.0,59.02,6.0,1.484,2,3.0,0.0,97.0,0.0,0.0,0.0,0.0,3.0,31.0,5.0,3.0,1.0,62.06,2.0,3.0,1,0,1,0,0,0,0,0,1,0,0
667,1.0,1.0,3.0,6.0,13,2.0,4.0,2.0,0.0,0.0,4.0,53.98,6.0,0.934,2,3.0,0.0,97.0,0.0,0.0,0.0,0.0,2.0,31.0,5.0,3.25,1.0,55.91,2.0,3.5,1,0,0,0,0,1,0,0,1,0,0
668,1.0,1.0,3.0,5.0,12,2.0,4.0,4.0,0.0,0.0,4.0,67.47,6.0,0.324,2,3.0,0.0,97.0,0.0,0.0,0.0,0.0,2.0,27.0,5.0,3.75,1.0,61.45,1.0,3.5,1,0,0,0,0,1,0,0,0,1,1
669,1.0,1.0,3.0,6.0,12,0.0,4.0,4.0,0.0,1.0,5.0,61.74,6.0,0.324,2,3.0,0.0,97.0,0.0,0.0,0.0,0.0,3.0,10.0,5.0,1.75,1.0,56.77,1.0,2.75,1,0,0,0,0,1,0,0,1,0,1
670,1.0,1.0,3.0,7.0,12,2.0,3.0,3.0,0.0,1.0,4.0,63.06,6.0,0.069,2,3.0,0.0,97.0,0.0,0.0,0.0,0.0,5.0,30.0,5.0,2.0,1.0,61.91,2.0,2.5,0,0,0,0,0,1,0,0,1,0,0
671,1.0,3.0,3.0,7.0,13,2.0,2.0,3.0,0.0,1.0,4.0,46.52,6.0,1.607,2,3.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,3.25,1.0,48.98,2.0,3.25,0,0,0,0,0,1,0,0,1,0,0
672,1.0,1.0,3.0,6.0,12,2.0,0.0,2.0,0.0,1.0,4.0,55.21,6.0,1.607,2,3.0,0.0,97.0,0.0,0.0,0.0,0.0,1.0,16.0,4.0,2.25,1.0,55.01,2.0,3.0,0,0,0,0,0,1,0,0,1,0,0
673,1.0,1.0,3.0,6.0,11,0.0,0.0,4.0,0.0,1.0,4.0,63.59,6.0,1.739,2,3.0,0.0,97.0,0.0,0.0,0.0,0.0,5.0,32.0,5.0,3.25,1.0,58.56,2.0,3.25,1,0,0,0,0,1,0,0,1,0,0
674,1.0,1.0,3.0,7.0,12,0.0,1.0,4.0,1.0,1.0,4.0,68.2,6.0,2.349,2,1.0,0.0,100.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,1.0,67.15,2.0,3.25,0,0,0,0,0,1,0,0,1,0,1
